"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0006334",5.01386968886477e-14,6.14383624234671,14.659890539484,44,75,"nucleosome assembly"
"2","GO:0031497",6.39452652995728e-12,4.8707779472652,16.2236121970289,44,83,"chromatin assembly"
"3","GO:0051253",1.47641764698264e-11,2.01545893719807,113.369820172009,175,580,"negative regulation of RNA metabolic process"
"4","GO:0006725",3.77338902945506e-11,1.72326825392321,401.290070367475,481,2053,"cellular aromatic compound metabolic process"
"5","GO:0090304",4.07893074865545e-11,1.71144619602467,373.924941360438,454,1913,"nucleic acid metabolic process"
"6","GO:0065004",4.38034640679652e-11,4.0014534492504,19.9374511336982,49,102,"protein-DNA complex assembly"
"7","GO:0034641",7.0205512347659e-11,1.72402238706309,427.28694292416,505,2186,"cellular nitrogen compound metabolic process"
"8","GO:0045934",8.16096180261271e-11,1.94078947368421,119.624706802189,180,612,"negative regulation of nucleobase-containing compound metabolic process"
"9","GO:0010629",8.95792589400321e-11,1.82910775231594,158.52228303362,225,811,"negative regulation of gene expression"
"10","GO:0006139",1.40962203322546e-10,1.69198937508738,396.59890539484,474,2029,"nucleobase-containing compound metabolic process"
"11","GO:1901360",1.91788608753285e-10,1.68892503562589,405.39483971853,482,2074,"organic cyclic compound metabolic process"
"12","GO:0034728",2.17049037318411e-10,4.12008868087203,17.5918686473808,44,90,"nucleosome organization"
"13","GO:0009953",3.37689584226863e-10,3.60357142857143,21.5011727912432,50,110,"dorsal/ventral pattern formation"
"14","GO:0046483",4.17389665941961e-10,1.66896352055588,399.72634870993,475,2045,"heterocycle metabolic process"
"15","GO:0044271",5.51023179336854e-10,1.65056696208653,328.96794370602,404,1683,"cellular nitrogen compound biosynthetic process"
"16","GO:0007389",1.1326402696971e-09,2.08356778408278,76.6223612197029,124,392,"pattern specification process"
"17","GO:0003002",1.27749694410391e-09,2.1603069938385,67.2400312744332,112,344,"regionalization"
"18","GO:0033119",2.06178555191249e-09,17.8755115961801,4.10476935105551,17,21,"negative regulation of RNA splicing"
"19","GO:0010605",3.18546336375701e-09,1.69479041916168,185.496481626271,249,949,"negative regulation of macromolecule metabolic process"
"20","GO:0071103",3.39524066506409e-09,2.97689459135242,27.3651290070367,57,140,"DNA conformation change"
"21","GO:0051172",4.08413178044435e-09,1.7470859965809,150.117279124316,209,768,"negative regulation of nitrogen compound metabolic process"
"22","GO:0016070",4.15305221339696e-09,1.60602910602911,340.891321344801,412,1744,"RNA metabolic process"
"23","GO:0034654",4.46192871461886e-09,1.61399366184055,281.469898358092,351,1440,"nucleobase-containing compound biosynthetic process"
"24","GO:0006323",4.68560422658139e-09,3.21961620469083,22.869429241595,50,117,"DNA packaging"
"25","GO:0007369",5.57043531950762e-09,2.56315193709758,37.529319781079,71,192,"gastrulation"
"26","GO:0019438",6.62501702351271e-09,1.60486761276476,282.251759186865,351,1444,"aromatic compound biosynthetic process"
"27","GO:0010468",7.32661239715245e-09,1.59727105250727,301.798279906177,371,1544,"regulation of gene expression"
"28","GO:0018130",8.05822212379869e-09,1.60032959110104,282.642689601251,351,1446,"heterocycle biosynthetic process"
"29","GO:0050686",9.32389691097288e-09,20.9795918367347,3.51837372947615,15,18,"negative regulation of mRNA processing"
"30","GO:0048025",9.32389691097288e-09,20.9795918367347,3.51837372947615,15,18,"negative regulation of mRNA splicing, via spliceosome"
"31","GO:0051252",9.75866900122295e-09,1.60705278328229,256.25488663018,323,1311,"regulation of RNA metabolic process"
"32","GO:0019219",1.02914895849594e-08,1.60041906757465,267.787333854574,335,1370,"regulation of nucleobase-containing compound metabolic process"
"33","GO:0032774",1.09736831510567e-08,1.60015139055024,265.05082095387,332,1356,"RNA biosynthetic process"
"34","GO:0097659",1.09736831510567e-08,1.60015139055024,265.05082095387,332,1356,"nucleic acid-templated transcription"
"35","GO:0006351",1.09736831510567e-08,1.60015139055024,265.05082095387,332,1356,"transcription, DNA-templated"
"36","GO:1901362",1.31673947323511e-08,1.58859514966135,284.597341673182,352,1456,"organic cyclic compound biosynthetic process"
"37","GO:1903312",1.58396540365151e-08,5.45228215767635,9.38232994526974,27,48,"negative regulation of mRNA metabolic process"
"38","GO:0001704",1.58512623716667e-08,3.24133755588674,20.9147771696638,46,107,"formation of primary germ layer"
"39","GO:0071824",2.10652273754058e-08,3.05737145692489,23.0648944487881,49,118,"protein-DNA complex subunit organization"
"40","GO:0060485",2.67156248232449e-08,2.68913093152563,30.1016419077404,59,154,"mesenchyme development"
"41","GO:0045165",2.73176077805487e-08,2.32142857142857,43.9796716184519,78,225,"cell fate commitment"
"42","GO:0006366",3.26543162877877e-08,1.66567822361208,164.19077404222,221,840,"transcription by RNA polymerase II"
"43","GO:0006333",4.14541140811713e-08,3.19854035626831,20.1329163408913,44,103,"chromatin assembly or disassembly"
"44","GO:0014029",4.47162242493339e-08,6.63324175824176,7.03674745895231,22,36,"neural crest formation"
"45","GO:0000398",6.56044060423097e-08,2.25685903500473,44.7615324472244,78,229,"mRNA splicing, via spliceosome"
"46","GO:0000377",6.56044060423097e-08,2.25685903500473,44.7615324472244,78,229,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
"47","GO:0043583",7.27692690410703e-08,2.75210454443311,26.5832681782643,53,136,"ear development"
"48","GO:0007498",7.49628858964339e-08,2.81462528887422,25.2150117279124,51,129,"mesoderm development"
"49","GO:0001837",7.50490943116831e-08,3.40084388185654,17.2009382329945,39,88,"epithelial to mesenchymal transition"
"50","GO:0009892",8.36760144343171e-08,1.59957285622179,196.833463643471,255,1007,"negative regulation of metabolic process"
"51","GO:0003151",8.38509891853816e-08,5.0031391260673,9.38232994526974,26,48,"outflow tract morphogenesis"
"52","GO:0009059",1.11104412266148e-07,1.53110969818078,344.996090695856,409,1765,"macromolecule biosynthetic process"
"53","GO:0000375",1.23557261207281e-07,2.21063311688312,45.3479280688038,78,232,"RNA splicing, via transesterification reactions"
"54","GO:0010467",1.24449078732553e-07,1.53118279569892,376.270523846755,440,1925,"gene expression"
"55","GO:0034645",1.45673725966872e-07,1.52473602320277,343.627834245504,407,1758,"cellular macromolecule biosynthetic process"
"56","GO:0034622",1.46318262617976e-07,2.00137403289223,61.9624706802189,99,317,"cellular protein-containing complex assembly"
"57","GO:0031324",1.58562583851299e-07,1.62787828947368,160.672400312744,214,822,"negative regulation of cellular metabolic process"
"58","GO:0048598",1.60638345727514e-07,1.83687100009305,85.8092259577795,128,439,"embryonic morphogenesis"
"59","GO:0060255",1.72443933425323e-07,1.52111019184032,354.964816262705,418,1816,"regulation of macromolecule metabolic process"
"60","GO:0048562",2.02591776809504e-07,2.25224422232126,41.2431587177482,72,211,"embryonic organ morphogenesis"
"61","GO:0009058",2.43436923769532e-07,1.51537281507249,377.8342455043,440,1933,"biosynthetic process"
"62","GO:0042471",2.54477254971947e-07,3.24174157303371,17.2009382329945,38,88,"ear morphogenesis"
"63","GO:0048839",2.57045243636202e-07,2.79960881934566,23.2603596559812,47,119,"inner ear development"
"64","GO:0048762",2.64772425702168e-07,2.63111410753413,26.7787333854574,52,137,"mesenchymal cell differentiation"
