"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0009953",4.96224753930122e-09,3.39680604656833,19.3797237425072,45,110,"dorsal/ventral pattern formation"
"2","GO:0033119",6.23521244635492e-09,15.3018181818182,3.69976544175137,16,21,"negative regulation of RNA splicing"
"3","GO:0010629",1.0715298200998e-08,1.73761321439827,142.881417774303,199,811,"negative regulation of gene expression"
"4","GO:0007389",1.98259305867803e-08,2.01354202752496,69.0622882460255,111,392,"pattern specification process"
"5","GO:0051253",2.04349486483047e-08,1.83164391164391,102.183997915038,151,580,"negative regulation of RNA metabolic process"
"6","GO:0003002",2.62025992523477e-08,2.07550660291439,60.6056815220224,100,344,"regionalization"
"7","GO:0034641",3.56607713277839e-08,1.60878606181737,385.127964555642,448,2186,"cellular nitrogen compound metabolic process"
"8","GO:0050686",3.75517822443192e-08,16.691087613293,3.17122752150117,14,18,"negative regulation of mRNA processing"
"9","GO:0048025",3.75517822443192e-08,16.691087613293,3.17122752150117,14,18,"negative regulation of mRNA splicing, via spliceosome"
"10","GO:0044271",4.15149281455903e-08,1.58270903298028,296.50977326036,360,1683,"cellular nitrogen compound biosynthetic process"
"11","GO:1903312",4.87980691341679e-08,5.23943097575636,8.45660672400313,25,48,"negative regulation of mRNA metabolic process"
"12","GO:0006725",6.44607910311437e-08,1.58235162286728,361.696116757884,424,2053,"cellular aromatic compound metabolic process"
"13","GO:0045934",9.69047894016088e-08,1.76029097384679,107.82173573104,155,612,"negative regulation of nucleobase-containing compound metabolic process"
"14","GO:0000398",1.01889748696399e-07,2.28084531994769,40.3450612457649,72,229,"mRNA splicing, via spliceosome"
"15","GO:0000377",1.01889748696399e-07,2.28084531994769,40.3450612457649,72,229,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
"16","GO:0010605",1.55866707725354e-07,1.62327315541601,167.194162105812,221,949,"negative regulation of macromolecule metabolic process"
"17","GO:0008380",1.62249023869263e-07,2.0957215373459,50.7396403440188,85,288,"RNA splicing"
"18","GO:0000375",1.8297589801378e-07,2.23584437086093,40.8735991660151,72,232,"RNA splicing, via transesterification reactions"
"19","GO:1901360",2.15586671922965e-07,1.55255267589436,365.395882199635,425,2074,"organic cyclic compound metabolic process"
"20","GO:0001704",2.16917123423423e-07,3.02779766165593,18.851185822257,41,107,"formation of primary germ layer"
"21","GO:0090304",2.21042023640931e-07,1.54402029487143,337.031013812875,397,1913,"nucleic acid metabolic process"
"22","GO:0006139",2.39291687927559e-07,1.5471152648572,357.467813395882,417,2029,"nucleobase-containing compound metabolic process"
"23","GO:0048562",4.50352701721468e-07,2.25049180327869,37.1738337242637,66,211,"embryonic organ morphogenesis"
"24","GO:0046483",5.22840591552199e-07,1.52754629960502,360.286682303883,418,2045,"heterocycle metabolic process"
"25","GO:0045165",5.59389407033584e-07,2.18967811430744,39.6403440187647,69,225,"cell fate commitment"
"26","GO:0051172",5.88425048251376e-07,1.63453476881469,135.30570758405,183,768,"negative regulation of nitrogen compound metabolic process"
"27","GO:0042471",6.04639536490436e-07,3.20195449327407,15.5037789940057,35,88,"ear morphogenesis"
"28","GO:0010468",6.20137422556658e-07,1.51856358439772,272.020849622101,329,1544,"regulation of gene expression"
"29","GO:0016070",8.89283134227007e-07,1.50567632850242,307.256710972114,364,1744,"RNA metabolic process"
"30","GO:1903311",9.41275152276086e-07,2.7635348282036,20.4367995830076,42,116,"regulation of mRNA metabolic process"
"31","GO:0034654",1.51831467305503e-06,1.50016323552005,253.698201720094,308,1440,"nucleobase-containing compound biosynthetic process"
"32","GO:0007369",1.61543567869531e-06,2.23509445100354,33.8264268960125,60,192,"gastrulation"
"33","GO:0019438",2.05723230661901e-06,1.49193394060012,254.402918947094,308,1444,"aromatic compound biosynthetic process"
"34","GO:0018130",2.39099633800346e-06,1.48784098723925,254.755277560594,308,1446,"heterocycle biosynthetic process"
"35","GO:0001840",2.40719537632766e-06,7.15052950075643,4.40448266875163,15,25,"neural plate development"
"36","GO:0019219",2.49563708509338e-06,1.49134373966017,241.365650247589,294,1370,"regulation of nucleobase-containing compound metabolic process"
"37","GO:0051252",2.65217461476515e-06,1.49414114711736,230.971071149335,283,1311,"regulation of RNA metabolic process"
"38","GO:0009892",2.7477331804746e-06,1.53045952482572,177.412561897316,226,1007,"negative regulation of metabolic process"
"39","GO:0043484",3.0257204382292e-06,3.09167701863354,14.4467031535053,32,82,"regulation of RNA splicing"
"40","GO:0044237",3.13978767700586e-06,1.60872586818652,507.572582746938,553,2881,"cellular metabolic process"
"41","GO:1901362",3.34264933281383e-06,1.47838811827561,256.517070628095,309,1456,"organic cyclic compound biosynthetic process"
"42","GO:0007498",3.36297762067802e-06,2.51943410275503,22.7271305707584,44,129,"mesoderm development"
"43","GO:0009058",3.4634971598545e-06,1.47251369821981,340.554599947876,394,1933,"biosynthetic process"
"44","GO:0016071",3.64947143385337e-06,1.69685686653772,88.4420119885327,126,502,"mRNA metabolic process"
"45","GO:0060485",3.694014553318e-06,2.34778201032195,27.13161323951,50,154,"mesenchyme development"
